sample-T,sample-t,index,I,U,T,Capacity,SOC
9292.540686,83.35103468,8,-0.480844796,3.197894812,27.1005249,-0.617256757,4.04E-01
9293.540766,84.35111475,8,-0.480844796,3.197587013,27.05638123,-0.617390336,4.04E-01
9294.546902,85.357251,8,-0.480844796,3.197279215,27.02581406,-0.617524723,4.04E-01
9295.556816,86.36716487,8,-0.480656952,3.196971416,27.20579529,-0.617659563,4.04E-01
9296.556867,87.3672153,8,-0.480844796,3.196663618,26.90694237,-0.617793137,4.04E-01
9297.557401,88.36775001,8,-0.480656952,3.19635582,27.13109016,-0.617926725,4.04E-01
9298.562983,89.37333115,8,-0.480844796,3.196048021,26.95109558,-0.618061038,4.03E-01
9299.571018,90.38136718,8,-0.480844796,3.195740223,27.13109016,-0.618195679,4.03E-01
9300.573051,91.38340016,8,-0.480656952,3.195432663,27.13109016,-0.618329467,4.03E-01
9301.579126,92.38947482,8,-0.480656952,3.195124865,26.83221626,-0.618463794,4.03E-01
9302.586307,93.39665586,8,-0.480469137,3.195124865,27.13109016,-0.618598216,4.03E-01
9303.596229,94.40657781,8,-0.480844796,3.194817066,27.05638123,-0.618733109,4.03E-01
9304.59842,95.40876823,8,-0.480844796,3.194817066,27.05638123,-0.61886697,4.03E-01
9305.600601,96.41094979,8,-0.480656952,3.194201469,27.02581406,-0.619000777,4.03E-01
9306.601412,97.41176129,8,-0.480844796,3.194201469,27.16165352,-0.619134453,4.02E-01
9307.60142,98.41176822,8,-0.480844796,3.193585873,27.01223373,-0.619268022,4.02E-01
9308.609723,99.42007179,8,-0.480844796,3.193893671,27.11751366,-0.619402699,4.02E-01
9309.613572,100.4239206,8,-0.480656952,3.193585873,27.01223373,-0.619536729,4.02E-01
9310.621609,101.4319582,8,-0.480656952,3.193585873,26.98166466,-0.619671318,4.02E-01
9311.623588,102.4339361,8,-0.480844796,3.192970276,26.98166466,-0.61980515,4.02E-01
9312.629668,103.4400169,8,-0.480844796,3.192970276,27.01223373,-0.61993953,4.02E-01
9313.63284,104.443189,8,-0.480844796,3.192662477,27.13109016,-0.620073522,4.02E-01
9314.639799,105.4501479,8,-0.962255836,3.1163342,27.16165352,-0.620342675,4.01E-01
9315.643831,106.4541792,8,-0.961880147,3.115718603,27.05638123,-0.620610941,4.01E-01
9316.648379,107.4587287,8,-0.962068021,3.114487648,27.08694649,-0.620879398,4.01E-01
9317.656921,108.4672698,8,-0.962068021,3.113872051,27.11751366,-0.621148922,4.01E-01
9318.663964,109.4743126,8,-0.962068021,3.112948656,27.04280281,-0.621418045,4.00E-01
9319.672036,110.4823848,8,-0.962068021,3.112640858,26.98166466,-0.621687443,4.00E-01
9320.676073,111.4864215,8,-0.961880147,3.111717463,27.01223373,-0.621955711,4.00E-01
9321.682275,112.492624,8,-0.962068021,3.111409903,27.04280281,-0.622224609,3.99E-01
9322.68519,113.4955385,8,-0.962068021,3.110794306,27.04280281,-0.62249263,3.99E-01
9323.689221,114.4995694,8,-0.962068021,3.110486507,27.01223373,-0.622760948,3.99E-01
9324.695582,115.5059313,8,-0.962068021,3.109870911,26.93751144,-0.623029889,3.99E-01
9325.699329,116.5096781,8,-0.962068021,3.109255314,27.01223373,-0.623298131,3.98E-01
9326.703359,117.5137078,8,0.481038123,3.33700943,27.04280281,-0.623163971,3.99E-01
9327.709528,118.5198772,8,0.481225967,3.33916378,27.04280281,-0.623029473,3.99E-01
9328.719482,119.5298303,8,0.481225967,3.340702772,27.07337189,-0.622894468,3.99E-01
9329.727748,120.538097,8,0.481225967,3.342241526,27.04280281,-0.622759689,3.99E-01
9330.734584,121.5449327,8,0.481038123,3.343164921,27.11751366,-0.622625154,3.99E-01
9331.736589,122.5469375,8,0.481225967,3.345011473,27.04280281,-0.622491212,3.99E-01
9332.743233,123.5535831,8,0.481225967,3.345627069,26.99865532,-0.62235665,3.99E-01
9333.743727,124.5540762,8,0.481225967,3.346550465,27.04280281,-0.62222291,3.99E-01
9334.743775,125.5541236,8,-0.480844796,3.195432663,26.96808434,-0.622356485,3.99E-01
9335.753003,126.5633526,8,-0.480656952,3.194817066,26.96808434,-0.622491233,3.99E-01
9336.753887,127.5642353,8,-0.480844796,3.194201469,26.99865532,-0.622624919,3.99E-01
9337.75593,128.5662783,8,-0.480844796,3.193893671,26.93751144,-0.62275876,3.99E-01
9338.758891,129.5692398,8,-0.480656952,3.193585873,27.04280281,-0.622892671,3.99E-01
9339.763037,130.5733862,8,-0.480656952,3.193278074,27.04280281,-0.62302674,3.99E-01
9340.765048,131.5753965,8,-0.480844796,3.192970276,26.89336205,-0.623160577,3.99E-01
9341.769284,132.5796333,8,-0.480656952,3.192662477,26.92393684,-0.623294658,3.98E-01
9342.770175,133.5805237,8,-0.480844796,3.192354918,27.04280281,-0.623428345,3.98E-01
9343.779368,134.589717,8,-0.480656952,3.192047119,26.96808434,-0.623563089,3.98E-01
9344.780245,135.5905931,8,-0.480844796,3.192047119,26.87978745,-0.623696774,3.98E-01
9345.780343,136.5906913,8,-0.480844796,3.191739321,26.99865532,-0.623830355,3.98E-01
9346.789655,137.600005,8,-0.480656952,3.191739321,26.92393684,-0.623965114,3.98E-01
9347.79839,138.608739,8,-0.48103261,3.191431522,26.93751144,-0.624099901,3.98E-01
9348.80354,139.6138882,8,-0.480844796,3.191123724,26.92393684,-0.624234157,3.98E-01
9349.805522,140.6158707,8,-0.480656952,3.191123724,27.05979919,-0.624367938,3.97E-01
9350.814583,141.6249323,8,-0.480656952,3.191123724,27.0292263,-0.624502663,3.97E-01
9351.815742,142.6260914,8,-0.480844796,3.190815926,27.0292263,-0.624636386,3.97E-01
9352.818669,143.6290179,8,-0.48103261,3.190508127,26.92393684,-0.624770397,3.97E-01
9353.826751,144.6371005,8,-0.480844796,3.190200329,26.95450974,-0.624905045,3.97E-01
9354.830923,145.6412719,8,-0.480844796,3.190200329,27.0292263,-0.62503917,3.97E-01
9355.840834,146.6511827,8,-0.480844796,3.190200329,26.95450974,-0.625174062,3.97E-01
9356.849891,147.6602396,8,-0.480844796,3.190200329,26.98508453,-0.625308839,3.96E-01
9357.85508,148.6654293,8,-0.480844796,3.190200329,26.98508453,-0.625443101,3.96E-01
9358.860982,149.6713303,8,-0.480844796,3.190200329,26.95450974,-0.625577457,3.96E-01
9359.867083,150.6774315,8,-0.480656952,3.18989253,27.09037018,-0.625711787,3.96E-01
9360.869055,151.6794037,8,-0.480844796,3.18989253,26.80505943,-0.625845619,3.96E-01
9361.87613,152.6864793,8,-0.480844796,3.18989253,26.81863594,-0.625980132,3.96E-01
9362.878301,153.6886493,8,-0.480844796,3.18989253,26.84921265,-0.62611399,3.96E-01
9363.881379,154.6917274,8,-0.480656952,3.18989253,26.98508453,-0.626247916,3.96E-01
9364.889279,155.6996283,8,-0.480844796,3.189584732,26.95450974,-0.62638254,3.95E-01
9365.897434,156.7077829,8,-0.480844796,3.189584732,26.98508453,-0.626517197,3.95E-01
9366.907381,157.7177295,8,-0.480844796,3.189584732,27.0292263,-0.626652093,3.95E-01
9367.913481,158.7238292,8,-0.480656952,3.189276934,26.98508453,-0.626786424,3.95E-01
9368.922487,159.7328361,8,-0.480844796,3.189276934,26.92393684,-0.626921195,3.95E-01
9369.923547,160.7338955,8,-0.480844796,3.188969374,26.84921265,-0.627054904,3.95E-01
9370.926722,161.737071,8,-0.480844796,3.188969374,26.98508453,-0.627188896,3.95E-01
9371.92861,162.7389593,8,-0.480656952,3.188661575,27.12094116,-0.627322664,3.95E-01
9372.934681,163.7450301,8,-0.480469137,3.189276934,27.04623032,-0.627456938,3.94E-01
9373.943757,164.7541059,8,-0.480844796,3.188661575,26.89679337,-0.627591718,3.94E-01
9374.945789,165.7561377,8,-0.480844796,3.188661575,27.01565742,-0.627725558,3.94E-01
9375.945934,166.7562832,8,-0.480844796,3.188661575,27.15151405,-0.627859145,3.94E-01
9376.954911,167.7652597,8,-0.480656952,3.188661575,27.01565742,-0.627993859,3.94E-01
9377.955951,168.7662995,8,-0.480656952,3.188353777,26.91036415,-0.628127514,3.94E-01
9378.965091,169.77544,8,-0.962068021,3.111409903,26.94093895,-0.628397198,3.94E-01
9379.974044,170.7843926,8,-0.961880147,3.111102104,27.01565742,-0.628666779,3.93E-01
9380.975088,171.785437,8,-0.962068021,3.110178709,27.12094116,-0.628934299,3.93E-01
9381.980385,172.7907344,8,-0.962068021,3.109563112,27.04623032,-0.629202956,3.93E-01
9382.99019,173.8005393,8,-0.962068021,3.108947515,27.01565742,-0.629472817,3.92E-01
9383.998246,174.8085946,8,-0.962068021,3.108332157,27.07680511,-0.629742211,3.92E-01
9384.999382,175.8097306,8,-0.962068021,3.10771656,27.07680511,-0.630009756,3.92E-01
9386.009336,176.8196845,8,-0.962068021,3.107408762,27.04623032,-0.630279657,3.92E-01
9387.011533,177.8218815,8,-0.962068021,3.106793165,27.09037018,-0.630547485,3.91E-01
9388.017361,178.8277098,8,-0.962068021,3.106177568,27.04623032,-0.630816284,3.91E-01
9389.019565,179.8299137,8,-0.961880147,3.106177568,27.07680511,-0.631084062,3.91E-01
9390.021862,180.8322111,8,-0.962068021,3.105561972,27.03266525,-0.631351917,3.91E-01
9391.023594,181.8339427,8,0.481225967,3.334239483,27.07680511,-0.631218011,3.91E-01
9392.025633,182.8359814,8,0.481225967,3.336393833,27.07680511,-0.631084065,3.91E-01
9393.034007,183.8443562,8,0.481225967,3.337932825,26.97151566,-0.630949272,3.91E-01
9394.036702,184.8470513,8,0.481038123,3.33916378,27.07680511,-0.63081529,3.91E-01
9395.038767,185.8491162,8,0.481225967,3.340702772,27.01565742,-0.63068134,3.91E-01
9396.044882,186.8552305,8,0.481225967,3.341933727,27.00209236,-0.630546849,3.91E-01
9397.046893,187.857242,8,0.481225967,3.342857122,26.92737198,-0.630412906,3.92E-01
9398.055934,188.8662831,8,0.481225967,3.344088316,27.1073761,-0.630278023,3.92E-01
9399.061162,189.8715113,8,0.000190588,3.268375397,27.03266525,-0.63027797,3.92E-01
9400.065042,190.8753909,8,0.000190588,3.268375397,27.07680511,-0.630277917,3.92E-01
9401.065268,191.8756168,8,2.76E-06,3.268683195,27.03266525,-0.630277916,3.92E-01
9402.069141,192.8794899,8,2.76E-06,3.268990993,27.07680511,-0.630277915,3.92E-01
9403.069315,193.8796632,8,0.000190588,3.268990993,27.1073761,-0.630277863,3.92E-01
9404.078579,194.8889276,8,2.76E-06,3.269298792,26.97151566,-0.630277862,3.92E-01
9405.083301,195.8936499,8,0.000190588,3.269298792,27.03266525,-0.630277809,3.92E-01
9406.090364,196.9007124,8,0.000190588,3.269914389,27.1073761,-0.630277755,3.92E-01
9407.097358,197.9077071,8,2.76E-06,3.270221949,27.06324005,-0.630277754,3.92E-01
9408.098435,198.9087834,8,2.76E-06,3.270837545,27.03266525,-0.630277754,3.92E-01
9409.098491,199.9088396,8,0.000190588,3.271145344,27.06324005,-0.630277701,3.92E-01
9410.101621,200.9119697,8,0.000190588,3.271145344,27.06324005,-0.630277648,3.92E-01
9411.103619,201.9139677,8,2.76E-06,3.271145344,27.00209236,-0.630277647,3.92E-01
9412.110786,202.9211349,8,2.76E-06,3.271453142,26.98852539,-0.630277646,3.92E-01
9413.112658,203.9230073,8,0.000190588,3.271760941,26.98852539,-0.630277593,3.92E-01
9414.117716,204.9280641,8,2.76E-06,3.271760941,27.06324005,-0.630277592,3.92E-01
9415.125881,205.9362303,8,-0.480844796,3.195740223,26.95794868,-0.630412251,3.92E-01
9416.135889,206.9462377,8,-0.480844796,3.195124865,27.1379509,-0.630547156,3.91E-01
9417.140899,207.9512472,8,-0.480656952,3.194509268,27.00209236,-0.63068134,3.91E-01
9418.145914,208.9562632,8,-0.480844796,3.193893671,27.06324005,-0.630815578,3.91E-01
9419.146,209.9563487,8,-0.480844796,3.193893671,27.1379509,-0.630949158,3.91E-01
9420.155158,210.9655072,8,-0.480844796,3.193585873,27.06324005,-0.631083949,3.91E-01
9421.160174,211.9705225,8,-0.480844796,3.192970276,27.03266525,-0.631218187,3.91E-01
9422.170139,212.9804879,8,-0.480844796,3.192970276,27.06324005,-0.631353086,3.91E-01
9423.170464,213.9808132,8,-0.48103261,3.192662477,27.09381866,-0.63148675,3.91E-01
9424.175252,214.9856006,8,-0.480656952,3.192662477,27.03266525,-0.631620905,3.90E-01
9425.176301,215.98665,8,-0.480844796,3.192047119,27.06324005,-0.631754613,3.90E-01
9426.186486,216.9968349,8,-0.480844796,3.192047119,26.94438553,-0.631889541,3.90E-01
9427.188389,217.9987377,8,-0.480656952,3.192047119,27.09381866,-0.632023311,3.90E-01
9428.188442,218.9987912,8,-0.480844796,3.191431522,27.06324005,-0.632156886,3.90E-01
9429.19764,220.0079887,8,-0.480844796,3.191431522,27.1685257,-0.632291683,3.90E-01
9430.198547,221.008896,8,-0.480844796,3.191123724,27.1685257,-0.632425372,3.90E-01
9431.207809,222.0181574,8,-0.480844796,3.190508127,26.98852539,-0.632560177,3.89E-01
9432.210647,223.0209961,8,-0.480844796,3.190508127,27.1073761,-0.632694124,3.89E-01
9433.219663,224.0300122,8,-0.480844796,3.190200329,27.1379509,-0.632828896,3.89E-01
9434.227701,225.0380498,8,-0.480844796,3.190200329,27.1685257,-0.632963538,3.89E-01
9435.232793,226.0431413,8,-0.480844796,3.190200329,27.09381866,-0.633097786,3.89E-01
9436.237847,227.0481958,8,-0.480844796,3.18989253,27.06324005,-0.633232029,3.89E-01
9437.246874,228.0572235,8,-0.480844796,3.190200329,27.1685257,-0.633366803,3.89E-01
9438.246911,229.0572597,8,-0.480844796,3.18989253,27.09381866,-0.633500376,3.89E-01
9439.254129,230.0644777,8,-0.480844796,3.189584732,27.1685257,-0.633634908,3.88E-01
9440.261059,231.0714077,8,-0.480844796,3.189584732,27.1685257,-0.633769401,3.88E-01
9441.270094,232.0804431,8,-0.480844796,3.189584732,27.07680511,-0.633904176,3.88E-01
9442.271133,233.0814821,8,-0.480844796,3.189276934,27.09381866,-0.634037883,3.88E-01
9443.273245,234.083594,8,-0.48103261,3.188969374,27.21265411,-0.634171785,3.88E-01
9444.279245,235.0895932,8,-0.48103261,3.188661575,27.06324005,-0.634306207,3.88E-01
9445.284658,236.0950073,8,-0.480656952,3.188969374,27.1685257,-0.634440446,3.88E-01
9446.285357,237.0957064,8,-0.480844796,3.188969374,27.06324005,-0.634574107,3.88E-01
9447.29037,238.1007189,8,-0.480844796,3.188661575,27.1379509,-0.634708345,3.87E-01
9448.295573,239.1059216,8,-0.480844796,3.188353777,27.24322701,-0.634842608,3.87E-01
9449.305499,240.1158474,8,-0.48103261,3.188353777,27.06324005,-0.634977554,3.87E-01
9450.30769,241.1180394,8,-3.849219322,2.660826206,27.21265411,-0.636049125,3.86E-01
9451.310571,242.1209193,8,-3.849219322,2.650977373,27.24322701,-0.637121432,3.85E-01
9452.319672,243.1300205,8,-3.849219322,2.645745039,27.1685257,-0.638200391,3.84E-01
9453.320824,244.1311727,8,-3.849219322,2.640820742,27.1685257,-0.63927085,3.83E-01
9454.324749,245.1350977,8,-3.849219322,2.636819601,27.1685257,-0.640344275,3.82E-01
9455.324765,246.1351131,8,-3.849219322,2.63281846,27.24322701,-0.641413519,3.81E-01
9456.331024,247.1413726,8,-3.849219322,2.629432917,26.98852539,-0.642489439,3.80E-01
9457.331905,248.1422537,8,-3.849219322,2.626047611,27.24322701,-0.643559609,3.79E-01
9458.340057,249.1504064,8,-2.405737638,2.850108147,27.24322701,-0.644233318,3.78E-01
9459.345001,250.1553501,8,-2.405737638,2.851031542,27.21265411,-0.644904882,3.78E-01
9460.351042,251.1613909,8,-2.405737638,2.850415945,27.1379509,-0.645577179,3.77E-01
9461.359361,252.1697102,8,-2.405737638,2.849800348,27.1685257,-0.646250999,3.76E-01
9462.360197,253.1705456,8,-2.405737638,2.848877192,27.21265411,-0.646919818,3.76E-01
9463.36821,254.1785581,8,-2.405737638,2.847645998,27.24322701,-0.647593433,3.75E-01
9464.372332,255.1826814,8,-2.405737638,2.847030401,27.1685257,-0.648264448,3.74E-01
9465.38126,256.1916087,8,-2.405737638,2.845799446,27.24322701,-0.648938675,3.74E-01
9466.385438,257.1957874,8,-2.405737638,2.844876051,27.21265411,-0.649609727,3.73E-01
9467.395434,258.2057829,8,-2.405737638,2.844260454,27.21265411,-0.650284667,3.72E-01
9468.401499,259.2118479,8,-2.405737638,2.843337059,27.19909668,-0.650956981,3.72E-01
9469.404856,260.2152048,8,-2.405737638,2.842721701,27.24322701,-0.651627485,3.71E-01
9470.405602,261.2159512,8,-2.405737638,2.841798306,27.1685257,-0.652296244,3.70E-01
9471.408597,262.2189458,8,-2.405925512,2.841182709,27.1685257,-0.652966558,3.70E-01
9472.417782,263.2281309,8,-2.405925512,2.840259314,27.27379608,-0.653641009,3.69E-01
9473.424769,264.2351183,8,-2.405737638,2.839951515,27.24322701,-0.654313939,3.68E-01
9474.433834,265.2441826,8,-2.405737638,2.839336157,27.24322701,-0.654988257,3.68E-01
9475.441857,266.2522059,8,-2.405925512,2.838104963,27.27379608,-0.655661931,3.67E-01
9476.44303,267.2533785,8,-2.405737638,2.838104963,27.27379608,-0.656330976,3.67E-01
9477.453114,268.2634633,8,-2.405737638,2.837181568,27.30436897,-0.657005975,3.66E-01
9478.457929,269.268278,8,-2.405737638,2.835950613,27.27379608,-0.657677453,3.65E-01
9479.465062,270.2754105,8,-2.405737638,2.835642815,27.19909668,-0.65835048,3.65E-01
9480.467135,271.2774835,8,-2.405549765,2.835335016,27.24322701,-0.659020073,3.64E-01
9481.474105,272.284454,8,-2.405737638,2.834719419,27.27379608,-0.659692992,3.63E-01
9482.483248,273.2935972,8,0.962637007,3.366248131,27.19909668,-0.659423148,3.64E-01
9483.489252,274.299601,8,0.962824821,3.372403622,27.12439156,-0.659154091,3.64E-01
9484.491196,275.3015447,8,0.962637007,3.376712561,27.27379608,-0.658886172,3.64E-01
9485.491462,276.3018103,8,0.962824821,3.379790306,27.22966957,-0.65861865,3.64E-01
9486.495537,277.3058874,8,0.962824821,3.38317585,27.27379608,-0.658350108,3.65E-01
9487.49741,278.3077594,8,0.962824821,3.385637999,27.19909668,-0.658082156,3.65E-01
9488.505594,279.3159425,8,0.962637007,3.388100147,27.30436897,-0.657812569,3.65E-01
9489.507508,280.3178565,8,0.962824821,3.390562296,27.19909668,-0.657544605,3.65E-01
9490.513527,281.3238762,8,-0.962255836,3.088942051,27.12439156,-0.657813508,3.65E-01
9491.522677,282.3330255,8,-0.961880147,3.087403297,27.27379608,-0.658083141,3.65E-01
9492.526816,283.3371642,8,-0.962068021,3.086479902,27.22966957,-0.658351488,3.65E-01
9493.533871,284.3442197,8,-0.961880147,3.086479902,27.22966957,-0.658620562,3.64E-01
9494.534857,285.345206,8,-0.962068021,3.085864305,27.22966957,-0.658888067,3.64E-01
9495.537807,286.3481556,8,-0.962068021,3.085556746,27.15496635,-0.659156096,3.64E-01
9496.547029,287.3573784,8,-0.962068021,3.085248947,27.22966957,-0.659425802,3.64E-01
9497.550901,288.3612492,8,-0.962068021,3.085248947,27.30436897,-0.659694078,3.63E-01
9498.556925,289.3672738,8,-0.962068021,3.085248947,27.33493805,-0.659962929,3.63E-01
9499.565106,290.3754542,8,-0.962068021,3.084941149,27.33493805,-0.660232356,3.63E-01
9500.569056,291.3794043,8,-0.961880147,3.085248947,27.30436897,-0.660500601,3.63E-01
9501.576199,292.386548,8,-0.962068021,3.084941149,27.22966957,-0.660769751,3.62E-01
9502.585179,293.3955279,8,-0.962068021,3.084941149,27.19909668,-0.661039392,3.62E-01
9503.586405,294.3967544,8,-0.962068021,3.084941149,27.15496635,-0.661306961,3.62E-01
9504.595309,295.4056578,8,-0.962068021,3.084941149,27.30436897,-0.661576581,3.61E-01
9505.595311,296.4056593,8,-0.962068021,3.084941149,27.18554115,-0.661843823,3.61E-01
9506.599361,297.4097098,8,-0.961880147,3.08463335,27.26024246,-0.662112094,3.61E-01
9507.604549,298.4148976,8,-0.961880147,3.084941149,27.33493805,-0.662380669,3.61E-01
9508.607453,299.4178025,8,-0.962068021,3.084941149,27.29081726,-0.662648686,3.60E-01
9509.615506,300.4258547,8,-0.962255836,3.084325552,27.26024246,-0.662918132,3.60E-01
9510.619574,301.4299221,8,-0.962068021,3.08463335,27.29081726,-0.66318646,3.60E-01
9511.619612,302.4299614,8,-0.962068021,3.084325552,27.33493805,-0.663453712,3.60E-01
9512.627721,303.4380698,8,-0.961880147,3.08463335,27.29081726,-0.663723067,3.59E-01
9513.633711,304.4440598,8,-0.962068021,3.08463335,27.21611786,-0.663991909,3.59E-01
9514.633756,305.4441044,8,-0.962068021,3.084325552,27.15496635,-0.664259162,3.59E-01
9515.642021,306.4523695,8,-0.962068021,3.084325552,27.26024246,-0.664528612,3.59E-01
9516.646905,307.4572543,8,-0.962068021,3.084325552,27.26024246,-0.664797158,3.58E-01
9517.654914,308.4652634,8,-0.962068021,3.084325552,27.29081726,-0.66506654,3.58E-01
9518.663089,309.4734376,8,-0.962068021,3.08463335,27.21611786,-0.665335965,3.58E-01
9519.666054,310.4764026,8,-0.962068021,3.084325552,27.33493805,-0.665603999,3.58E-01
9520.669164,311.479513,8,-0.962068021,3.084325552,27.18554115,-0.665872071,3.57E-01
9521.673193,312.4835424,8,-0.962068021,3.084325552,27.29081726,-0.666140389,3.57E-01
9522.68121,313.4915592,8,1.924895644,3.541064739,27.29081726,-0.665601409,3.58E-01
9523.684528,314.4948771,8,1.924895644,3.546296835,27.29081726,-0.665064942,3.58E-01
9524.686257,315.4966056,8,1.925083399,3.550605774,27.29081726,-0.664529272,3.59E-01
9525.69231,316.5026587,8,1.925083399,3.553991318,27.21611786,-0.66399129,3.59E-01
9526.69436,317.504709,8,1.925083399,3.556761265,27.21611786,-0.663455448,3.60E-01
9527.697415,318.5077644,8,1.925083399,3.559531212,27.18554115,-0.662919069,3.60E-01
9528.702498,319.5128467,8,1.925083399,3.562608957,27.26024246,-0.662381606,3.61E-01
9529.702645,320.5129941,8,1.924895644,3.564455748,27.26024246,-0.661846834,3.61E-01
9530.707529,321.5178785,8,0.000190588,3.263451099,27.14141464,-0.661846781,3.61E-01
9531.710604,322.5209524,8,0.000190588,3.262527704,27.21611786,-0.661846728,3.61E-01
9532.716686,323.5270351,8,0.000190588,3.261604309,27.29081726,-0.661846674,3.61E-01
9533.725735,324.5360836,8,0.000190588,3.261296511,27.29081726,-0.661846621,3.61E-01
9534.735952,325.5463012,8,0.000190588,3.261296511,27.26024246,-0.661846568,3.61E-01
9535.73781,326.5481586,8,0.000190588,3.261604309,27.21611786,-0.661846514,3.61E-01
9536.74484,327.5551888,8,0.000190588,3.261604309,27.29081726,-0.661846461,3.61E-01
9537.747991,328.5583401,8,0.000190588,3.261604309,27.32139206,-0.661846408,3.61E-01
9538.754948,329.5652967,8,2.76E-06,3.261604309,27.21611786,-0.661846407,3.61E-01
9539.76103,330.571379,8,0.000190588,3.261912107,27.29081726,-0.661846354,3.61E-01
9540.77004,331.5803886,8,0.000190588,3.261912107,27.32139206,-0.661846301,3.61E-01
9541.771105,332.5814542,8,0.000190588,3.262219906,27.21611786,-0.661846248,3.61E-01
9542.779228,333.5895764,8,0.000190588,3.262219906,27.21611786,-0.661846194,3.61E-01
9543.78221,334.5925587,8,0.000190588,3.262527704,27.21611786,-0.661846141,3.61E-01
9544.786263,335.5966116,8,0.000190588,3.262835503,27.32139206,-0.661846088,3.61E-01
9545.789327,336.5996755,8,0.000190588,3.262835503,27.29081726,-0.661846035,3.61E-01
9546.793364,337.6037126,8,0.000190588,3.263143301,27.17199326,-0.661845982,3.61E-01
9547.797443,338.6077912,8,0.000190588,3.263143301,27.21611786,-0.661845929,3.61E-01
9548.80745,339.6177994,8,0.000190588,3.263758659,27.21611786,-0.661845875,3.61E-01
9549.812519,340.6228674,8,0.000190588,3.263758659,27.21611786,-0.661845822,3.61E-01
9550.820842,341.6311914,8,0.000190588,3.263758659,27.29081726,-0.661845768,3.61E-01
9551.825665,342.6360137,8,2.76E-06,3.263758659,27.18554115,-0.661845768,3.61E-01
9552.83166,343.6420087,8,0.000190588,3.264066458,27.21611786,-0.661845714,3.61E-01
9553.839729,344.6500775,8,0.000190588,3.264066458,27.21611786,-0.661845661,3.61E-01
9554.839804,345.6501522,8,0.000378419,3.264374256,27.21611786,-0.661845556,3.61E-01
9555.847816,346.6581651,8,0.000190588,3.264682055,27.32139206,-0.661845503,3.61E-01
9556.853853,347.664202,8,0.000190588,3.264374256,27.24669456,-0.661845449,3.61E-01
9557.859941,348.6702894,8,0.000190588,3.264989853,27.24669456,-0.661845396,3.61E-01
9558.860998,349.6713465,8,0.000190588,3.264989853,27.06670189,-0.661845343,3.61E-01
9559.862179,350.6725279,8,2.76E-06,3.264989853,27.17199326,-0.661845342,3.61E-01
9560.871065,351.681414,8,0.000190588,3.264989853,27.21611786,-0.661845289,3.61E-01
9561.880189,352.6905379,8,0.000378419,3.26560545,27.24669456,-0.661845183,3.61E-01
9562.881171,353.6915195,8,0.000190588,3.26560545,27.11083603,-0.66184513,3.61E-01
9563.882354,354.6927025,8,0.000190588,3.26560545,27.24669456,-0.661845077,3.61E-01
9564.888289,355.6986374,8,0.000190588,3.265913248,27.17199326,-0.661845024,3.61E-01
9565.888313,356.6986621,8,0.000190588,3.265913248,27.21611786,-0.661844971,3.61E-01
9566.894362,357.7047106,8,2.76E-06,3.265913248,27.21611786,-0.66184497,3.61E-01
9567.894538,358.7048865,8,0.000190588,3.266221046,27.21611786,-0.661844917,3.61E-01
9568.901463,359.7118115,8,0.000190588,3.266528845,27.17199326,-0.661844864,3.61E-01
9569.903529,360.7138772,8,0.000378419,3.266836643,27.14141464,-0.661844758,3.61E-01
9570.190511,361.00086,8,0.000190588,3.266221046,27.14141464,-0.661844743,3.61E-01
9570.192746,7.70E-07,9,0,3.266221046,27.17199326,-0.661844743,3.61E-01
9571.201444,1.007906301,8,2.76E-06,3.266528845,27.17199326,-0.661844742,3.61E-01
9572.204492,2.010953641,8,0.000190588,3.266836643,27.17199326,-0.661844689,3.61E-01
9573.209819,3.016281098,8,0.000378419,3.267144203,27.17199326,-0.661844584,3.61E-01
9574.214583,4.021044973,8,0.000378419,3.267144203,27.17199326,-0.661844478,3.61E-01
9575.214752,5.02121397,8,0.000190588,3.267144203,27.17199326,-0.661844425,3.61E-01
9576.218798,6.025260281,8,0.000378419,3.267452002,27.21611786,-0.661844319,3.61E-01
9577.226847,7.033309402,8,0.000190588,3.267452002,27.14141464,-0.661844266,3.61E-01
9578.229941,8.036402937,8,0.000190588,3.2677598,27.06670189,-0.661844213,3.61E-01
9579.235956,9.042418316,8,0.000378419,3.2677598,27.21611786,-0.661844107,3.61E-01
9580.239032,10.04549414,8,0.000190588,3.2677598,27.14141464,-0.661844054,3.61E-01
9581.245305,11.05176745,8,0.000190588,3.2677598,27.21611786,-0.661844001,3.61E-01
9582.25104,12.05750257,8,0.000190588,3.268067598,27.14141464,-0.661843948,3.61E-01
9583.25115,13.05761229,8,2.76E-06,3.268375397,27.24669456,-0.661843947,3.61E-01
9584.2543,14.06076241,8,0.000190588,3.268375397,27.17199326,-0.661843894,3.61E-01
9585.261177,15.06763933,8,0.000190588,3.268375397,27.09728241,-0.66184384,3.61E-01
9586.271321,16.07778263,8,0.000190588,3.268375397,27.02256966,-0.661843787,3.61E-01
9587.274215,17.08067714,8,-0.480844796,3.193278074,27.17199326,-0.661977741,3.61E-01
9588.274383,18.08084499,8,-0.480844796,3.191739321,26.99198723,-0.662111332,3.61E-01
9589.278819,19.08528126,8,-0.480656952,3.191739321,27.24669456,-0.66224544,3.61E-01
9590.28639,20.09285226,8,-0.480656952,3.190508127,27.06670189,-0.662379967,3.61E-01
